-0.255982,-0.154985,-0.954177
0.936493,-0.275379,0.217134
-0.135394,0.052469,-0.989402
0.694345,0.384107,-0.608561
-0.258422,0.536619,-0.803279
0.904997,0.206536,-0.371919
-0.179309,-0.014889,-0.983680
0.724225,0.061598,-0.686807
-0.467161,-0.102026,-0.878266
0.739693,0.027416,-0.672386
-0.255721,-0.278209,-0.925854
0.250668,0.194937,-0.948243
0.055559,-0.042785,-0.997538
0.935466,0.316762,-0.156731
-0.005759,-0.006385,-0.999963
-0.349548,-0.111249,-0.930290
-0.076478,-0.030109,-0.996617
0.985550,-0.132599,0.105395
0.666412,-0.551180,-0.502091
0.347880,0.130156,-0.928461
0.043207,0.183566,-0.982057
0.989639,0.073381,-0.123412
0.521538,0.119563,-0.844809
-0.328569,-0.117117,-0.937190
0.535977,-0.171090,-0.826715
0.821087,0.470469,-0.323226
0.896544,0.151104,0.416385
0.801102,0.505804,-0.319998
-0.596546,0.452277,-0.663007
0.989811,-0.141866,-0.012198
0.970966,0.052359,-0.233416
-0.105415,-0.018270,-0.994260
0.094172,0.133191,-0.986606
0.925366,0.118912,-0.359943
0.261911,0.015921,-0.964961
-0.406153,-0.018654,-0.913615
-0.398650,-0.039212,-0.916265
-0.062212,-0.008149,-0.998030
0.919321,0.369726,-0.134726
0.644284,0.283017,-0.710493
0.252882,0.063966,-0.965380
0.915569,0.390423,-0.096451
0.215140,0.063131,-0.974541
-0.051291,0.046388,-0.997606
-0.224905,-0.444697,-0.866985
-0.360500,0.493530,-0.791497
0.979735,-0.056581,-0.192143
0.144581,0.099314,-0.984496
-0.725572,0.570889,-0.384229
0.972073,0.034166,-0.232177
-0.490953,0.488810,-0.721131
0.717246,0.668509,0.196608
0.577023,0.318787,-0.751944
-0.069370,-0.105401,-0.992007
-0.151162,0.075732,-0.985604
0.951120,0.167523,0.259437
-0.353530,-0.282596,-0.891715
0.525017,0.662912,-0.533765
-0.507597,0.304844,-0.805863
0.492323,0.253435,-0.832700
-0.635660,-0.134073,-0.760237
-0.308927,-0.236745,-0.921149
0.004597,0.882200,-0.470852
0.933156,0.221735,0.282937
-0.660912,0.100823,-0.743660
0.874032,0.386740,-0.294108
0.278413,0.229342,-0.932678
0.878882,0.461409,-0.121112
-0.530032,0.754571,-0.386896
0.584302,0.343486,-0.735261
0.343778,0.274525,-0.898027
0.386390,0.170890,-0.906366
0.849048,0.516923,-0.109121
0.461526,0.339635,-0.819537
-0.417864,0.818117,-0.395063
0.792635,0.423385,-0.438719
0.785909,0.615825,0.055738
-0.199472,0.199575,-0.959365
0.374902,0.202778,-0.904616
-0.347913,0.719613,-0.600927
0.949028,0.285805,-0.132894
-0.004061,0.238889,-0.971038
0.370897,0.220530,-0.902110
0.920537,0.378680,-0.095986
0.921779,0.383087,-0.059737
0.245119,0.178781,-0.952866
0.621049,0.691511,-0.368930
0.354637,0.349228,-0.867336
0.478578,0.152761,-0.864654
0.825151,0.558009,-0.088044
0.954215,-0.130918,0.268950
0.820969,0.564790,-0.083792
0.306099,0.390129,-0.868391
0.466155,-0.884641,-0.010491
0.106957,-0.140873,-0.984233
0.247832,0.205705,-0.946712
0.339877,-0.611569,-0.714470
0.647550,0.706814,-0.284768
0.805293,0.550408,-0.220351
0.802195,0.552682,-0.225887
-0.193217,0.707461,-0.679828
0.616554,0.700833,-0.358740
0.279181,0.014607,-0.960127
0.753697,0.628455,-0.192312
0.764310,0.613481,-0.198674
-0.013115,0.666418,-0.745463
0.164534,-0.274454,-0.947420
0.666078,0.652781,-0.360857
0.219504,0.055311,-0.974042
0.133920,0.241137,-0.961207
0.774100,0.592521,-0.222906
0.069397,-0.596151,-0.799867
-0.599009,0.335795,-0.726932
0.225883,0.236854,-0.944922
0.841828,0.478052,-0.250583
0.049434,-0.887146,-0.458834
0.279197,-0.948062,-0.152408
-0.297497,0.507741,-0.808514
0.923054,0.366137,-0.117965
-0.137693,-0.979560,-0.146641
0.925360,0.356439,-0.129074
0.208668,0.148321,-0.966674
0.406556,-0.170194,-0.897634
0.318023,-0.617004,-0.719838
-0.358966,0.238720,-0.902306
0.646390,0.636712,-0.420449
0.957111,-0.254667,-0.138143
0.183319,0.163886,-0.969296
0.168223,0.130809,-0.977031
0.915101,0.381618,-0.130223
0.119123,0.214450,-0.969444
0.046472,-0.620631,-0.782725
0.850289,0.526005,-0.018094
0.072414,-0.931810,-0.355650
0.215863,0.421792,-0.880622
0.879723,0.475107,0.019000
0.484100,0.315431,-0.816180
0.690214,-0.718330,-0.087221
0.827138,0.539313,-0.158060
0.855169,0.516564,-0.042982
-0.543296,0.310039,-0.780196
-0.147705,0.975418,-0.163531
0.216936,-0.077046,-0.973141
-0.044005,0.034228,-0.998445
0.445267,-0.364999,-0.817627
0.876654,-0.413919,-0.245252
-0.209856,0.142306,-0.967321
-0.152059,0.136417,-0.978912
-0.115953,0.072048,-0.990638
0.785645,-0.518356,-0.337740
-0.001847,-0.999975,-0.006758
-0.026460,0.027987,-0.999258
-0.213622,0.126590,-0.968680
0.585273,-0.244551,-0.773078
0.030884,-0.424959,-0.904686
0.844439,-0.401875,-0.354145
-0.177508,0.432950,-0.883768
0.220732,-0.075551,-0.972404
0.928760,-0.321440,-0.184609
0.927990,-0.324677,-0.182811
0.799075,0.086982,-0.594906
0.171638,-0.084585,-0.981522
0.408956,-0.432111,-0.803764
0.894857,-0.399559,-0.198955
-0.085963,0.250337,-0.964335
0.772018,-0.315391,-0.551830
-0.303705,-0.026259,-0.952404
0.844607,-0.488018,-0.220177
0.817192,-0.330527,0.472176
0.946356,-0.302248,-0.114263
-0.805371,-0.193161,-0.560417
0.314308,-0.430328,-0.846185
-0.238531,-0.668125,-0.704778
0.694488,-0.710569,-0.113043
-0.311672,0.291558,-0.904353
0.925230,-0.359686,-0.120731
0.859810,-0.381844,-0.339002
0.848169,-0.334743,-0.410556
0.240771,-0.313480,-0.918564
-0.321425,0.285590,-0.902842
0.515234,-0.388259,-0.764061
0.918221,-0.375099,-0.127168
0.854780,-0.379118,-0.354430
-0.562671,0.573481,-0.595417
0.821154,-0.541030,-0.181640
0.873959,-0.312843,-0.371921
0.045308,0.727223,-0.684905
-0.293524,0.359498,-0.885779
0.241037,-0.257326,-0.935780
0.361879,-0.432654,-0.825744
0.891996,0.037420,0.450491
0.124811,-0.261048,-0.957223
0.736068,-0.563855,-0.374527
-0.072898,0.463371,-0.883161
0.888798,-0.317423,-0.330577
0.124669,-0.311807,-0.941931
-0.205515,-0.593252,-0.778341
0.869993,-0.487572,-0.073384
0.309772,-0.383172,-0.870184
-0.017006,-0.590073,-0.807171
0.787423,-0.595386,-0.159625
0.414877,-0.650684,-0.635993
0.293376,-0.715305,-0.634247
0.659115,0.448834,-0.603419
0.291446,0.029684,-0.956127
0.782779,-0.591065,-0.194678
0.173174,-0.103280,-0.979461
0.797757,-0.566534,-0.206452
-0.560287,-0.528045,-0.638159
0.208108,-0.462122,-0.862053
0.966404,0.166603,0.195720
0.895194,-0.420492,0.147695
0.140629,-0.132679,-0.981132
0.791753,-0.593092,-0.146181
0.069854,-0.017327,-0.997407
0.779746,-0.225637,-0.584024
0.332861,0.016578,-0.942830
-0.409018,-0.450772,-0.793416
0.627351,-0.717524,-0.302639
0.969942,-0.241113,0.032807
-0.853873,0.012098,-0.520341
0.784195,-0.603451,-0.144519
0.184790,-0.459459,-0.868764
0.850132,-0.522584,-0.064666
0.347329,-0.464726,-0.814489
0.335582,-0.465827,-0.818774
0.923838,0.009348,0.382669
0.281007,-0.471245,-0.836040
0.221678,-0.220697,-0.949817
0.990541,0.123557,0.059691
0.900232,-0.384968,-0.203425
0.131999,-0.642870,-0.754516
0.689296,-0.665293,-0.286804
-0.005623,-0.856204,-0.516607
0.260555,-0.598620,-0.757473
0.556938,0.822708,-0.113893
-0.222461,-0.352149,-0.909122
0.124736,-0.595619,-0.793523
0.114768,0.546653,-0.829457
0.115920,-0.662557,-0.739987
0.731454,-0.574104,-0.367939
0.160830,-0.183905,-0.969697
0.209000,-0.461840,-0.861988
0.136461,-0.676004,-0.724153
-0.010397,0.773409,-0.633822
0.925616,0.269526,0.265690
0.760028,-0.544150,-0.355328
0.659606,-0.742273,-0.118117
-0.278211,0.144899,-0.949528
-0.110387,0.442619,-0.889890
0.957518,-0.286634,0.031620
0.240408,-0.286441,-0.927446
0.348448,-0.374951,-0.859067
-0.481237,-0.590117,-0.648208
0.387202,-0.906658,-0.167472
0.606396,-0.791675,0.074397
-0.606742,-0.164948,-0.777596
0.183841,-0.312108,-0.932089
0.410631,-0.782791,-0.467568
0.557811,-0.826876,0.071577
0.734947,-0.660547,-0.153398
0.529935,-0.844205,-0.080536
0.362209,-0.897407,0.251925
0.039212,-0.182814,-0.982365
0.502752,-0.860692,-0.080303
0.176856,-0.081186,-0.980883
0.130260,-0.223750,-0.965903
0.710063,-0.673594,-0.205140
0.173701,-0.093772,-0.980324
0.142067,-0.194413,-0.970577
0.647532,-0.735522,-0.199274
0.115377,-0.246849,-0.962161
0.537238,-0.797924,-0.273298
0.677176,-0.687926,-0.261132
0.638256,-0.712667,-0.291093
0.099835,-0.241127,-0.965345
0.229933,-0.951200,-0.205790
0.253791,0.226646,-0.940331
0.105922,0.848383,-0.518678
0.122152,-0.154348,-0.980436
0.699963,-0.654500,-0.285800
0.463861,-0.846809,-0.260285
0.127119,-0.139870,-0.981976
0.918835,-0.384283,0.089830
0.730508,-0.663481,-0.161711
0.687211,-0.677695,-0.261671
0.095877,-0.264963,-0.959480
-0.404066,0.631508,-0.661762
0.099385,-0.193523,-0.976049
0.165416,-0.088682,-0.982229
0.687552,-0.317234,-0.653173
-0.754750,-0.484879,-0.441865
0.041393,-0.208299,-0.977189
0.628113,-0.732488,-0.262557
0.765992,-0.298357,-0.569419
0.602442,-0.759495,-0.245419
0.072276,0.549060,-0.832652
0.284230,-0.296065,-0.911898
0.577799,-0.784450,-0.225361
0.319775,-0.839198,-0.439875
0.828446,-0.464274,-0.313254
0.542223,-0.831307,-0.122157
-0.800525,0.300552,-0.518486
0.545102,-0.829011,-0.124915
0.361964,-0.483396,-0.797064
0.166587,-0.334992,-0.927378
0.827973,-0.344015,0.442847
0.403400,-0.907079,0.120321
0.030236,-0.070451,-0.997057
0.608259,-0.782876,0.130867
0.158120,-0.320524,-0.933950
0.311473,-0.888852,-0.336045
0.209802,-0.958886,-0.191105
0.691669,-0.600977,-0.400526
0.123113,-0.473457,-0.872171
0.775183,-0.526314,-0.349406
0.661450,-0.717909,-0.217003
0.070320,-0.781610,-0.619791
0.134013,-0.990941,-0.008699
-0.009832,-0.043969,-0.998985
-0.694722,-0.180037,-0.696382
0.616942,-0.540241,-0.572295
0.225796,-0.009676,-0.974127
-0.017958,0.445526,-0.895089
0.984057,-0.124526,0.126981
-0.256830,0.483370,-0.836894
-0.729073,-0.244801,-0.639159
0.994689,0.013636,-0.102017
0.301332,0.341486,-0.890273
0.535136,-0.235893,-0.811162
0.992691,-0.115438,-0.035194
-0.278408,-0.956928,-0.082323
0.252105,0.051722,-0.966317
0.971119,-0.230469,0.061742
0.989872,-0.103220,-0.097458
0.944794,-0.228446,0.234896
-0.027351,-0.069250,-0.997224
0.162150,-0.183452,-0.969563
0.932791,-0.258710,0.250937
0.995727,0.017422,-0.090687
0.298724,0.081603,-0.950844
0.078006,0.187062,-0.979246
0.008932,-0.019155,-0.999777
-0.048161,0.021952,-0.998598
0.559523,-0.116301,-0.820614
-0.404166,0.120504,-0.906713
-0.033735,-0.002219,-0.999428
0.279280,-0.068788,-0.957743
0.940295,-0.319247,-0.118014
0.283397,0.056533,-0.957335
-0.361097,-0.610602,-0.704822
0.669390,-0.326943,-0.667102
-0.278810,0.015895,-0.960215
0.983128,-0.179729,-0.034021
0.576467,-0.106530,-0.810147
-0.296427,0.103008,-0.949484
0.012382,-0.003192,-0.999918
-0.534255,-0.222817,-0.815429
0.013886,0.006650,-0.999882
-0.410128,-0.644597,-0.645205
-0.758827,-0.469598,-0.451287
0.004797,-0.395849,-0.918303
-0.425353,-0.115902,-0.897575
0.595732,0.456187,-0.661057
-0.017831,-0.240770,-0.970418
-0.097415,-0.413574,-0.905244
-0.279270,0.358243,-0.890882
0.518573,-0.211190,-0.828541
0.891858,-0.051578,-0.449365
0.953813,-0.235506,-0.186488
0.001079,0.039353,-0.999225
-0.022842,0.128396,-0.991460
0.262943,-0.037339,-0.964088
0.526849,-0.306243,-0.792871
0.961018,-0.262513,-0.086783
0.009003,0.043571,-0.999010
0.227752,-0.071681,-0.971077
0.808021,-0.339614,-0.481419
-0.268036,0.090174,-0.959179
-0.382448,0.327215,-0.864097
0.501888,-0.270610,-0.821510
0.016334,-0.035651,-0.999231
-0.037842,0.034859,-0.998676
0.936483,-0.326198,-0.128823
0.944932,-0.292674,-0.146442
0.160984,-0.126322,-0.978840
0.887714,-0.405967,-0.217151
0.965863,-0.188002,-0.178227
-0.821494,-0.244050,-0.515351
0.019023,-0.230872,-0.972798
-0.209400,0.141296,-0.967568
0.447597,0.089344,-0.889761
0.931838,-0.353663,-0.081241
0.143326,-0.300591,-0.942922
0.886802,-0.447671,0.114770
-0.445593,0.754939,-0.481158
0.843255,-0.524433,-0.117858
0.001832,0.007155,-0.999973
-0.708548,-0.351561,-0.611853
0.654699,-0.755444,0.025954
0.933621,-0.342214,0.106023
0.053558,-0.187486,-0.980806
0.276361,-0.093762,-0.956469
0.108523,-0.122608,-0.986504
0.940614,-0.328544,0.085458
0.764801,-0.633010,-0.119906
-0.165010,0.167704,-0.971930
-0.793253,0.276757,-0.542360
0.347224,-0.016168,-0.937643
0.060357,-0.061593,-0.996275
0.809263,-0.516703,-0.279483
0.527054,0.134999,-0.839041
0.235440,-0.155822,-0.959316
0.931591,-0.363499,0.002535
-0.297237,-0.159129,-0.941450
0.992294,-0.066170,-0.104756
-0.299467,-0.187480,-0.935506
0.526544,-0.546422,-0.651286
0.123405,0.137217,-0.982824
0.195999,0.113705,-0.973989
0.987771,-0.106572,-0.113798
0.307497,-0.368169,-0.877438
0.116476,-0.045317,-0.992159
0.982730,-0.123570,-0.137738
0.910677,0.308828,-0.274395
-0.362048,0.036891,-0.931429
0.544246,-0.788871,-0.285447
0.988285,-0.036678,-0.148144
0.011608,-0.001694,-0.999931
-0.208660,-0.236399,-0.948987
-0.102671,0.699073,-0.707640
0.169253,0.100341,-0.980451
0.640843,0.655236,-0.399983
0.885463,0.283015,0.368588
0.994473,0.076138,-0.072287
0.444325,-0.888875,0.111698
0.006870,0.000748,-0.999976
-0.361466,0.036131,-0.931685
-0.245020,-0.244335,-0.938225
0.586396,-0.033725,-0.809322
0.966516,-0.246116,-0.072622
0.388260,-0.005905,-0.921531
-0.684297,-0.009742,-0.729138
-0.255716,-0.014517,-0.966643
0.717220,0.652047,-0.245826
-0.020009,-0.012339,-0.999724
0.228016,-0.045771,-0.972581
-0.139298,-0.129172,-0.981790
0.992680,-0.064856,-0.101882
0.508613,0.045897,-0.859771
0.025708,0.002678,-0.999666
0.984134,0.017920,-0.176519
0.285527,-0.050101,-0.957060
0.991626,-0.018693,-0.127780
0.260361,0.063282,-0.963435
0.987127,0.108503,-0.117507
0.294202,0.030737,-0.955249
-0.756621,-0.096083,-0.646756
0.028972,-0.001415,-0.999579
0.167337,0.027175,-0.985525
0.967646,0.247319,-0.049947
0.967822,0.245941,-0.053220
0.542045,-0.006550,-0.840324
-0.655867,0.488202,-0.575758
-0.058650,0.137812,-0.988720
0.890331,-0.183515,-0.416693
0.240847,-0.736164,-0.632499
0.981697,0.174720,-0.075782
0.131588,0.055770,-0.989734
-0.061168,0.275808,-0.959265
0.923035,0.031851,-0.383395
0.894391,0.413694,-0.170065
-0.015661,0.155800,-0.987664
0.591322,0.130528,-0.795802
0.994378,-0.048021,-0.094377
0.227024,-0.007126,-0.973863
0.796938,0.412167,-0.441597
-0.000441,-0.079180,-0.996860
-0.283788,0.007766,-0.958856
0.217589,-0.246979,-0.944275
-0.095204,0.986924,-0.130066
0.821945,0.291485,-0.489329
0.747440,-0.051842,-0.662304
-0.344909,0.553257,-0.758250
0.723129,0.271802,-0.634987
-0.545094,0.337123,-0.767607
0.313882,0.947094,0.067020
0.863357,0.503257,0.036712
0.730162,0.004365,-0.683260
0.868778,0.492833,0.048372
-0.366981,-0.141901,-0.919342
0.698575,0.039430,-0.714449
0.314710,0.084963,-0.945378
0.226855,0.008730,-0.973889
0.732621,0.676066,-0.078748
0.051946,0.088491,-0.994722
0.304222,-0.017828,-0.952434
0.136517,-0.990627,-0.004535
0.799156,-0.357534,-0.483238
-0.517235,0.443362,-0.732050
-0.255982,-0.154985,-0.954177
0.936493,-0.275379,0.217134
-0.135394,0.052469,-0.989402
0.694345,0.384107,-0.608561
-0.258422,0.536619,-0.803279
0.904997,0.206536,-0.371919
-0.179309,-0.014889,-0.983680
0.724225,0.061598,-0.686807
-0.467161,-0.102026,-0.878266
0.739693,0.027416,-0.672386
-0.255721,-0.278209,-0.925854
0.250668,0.194937,-0.948243
0.055559,-0.042785,-0.997538
0.935466,0.316762,-0.156731
-0.005759,-0.006385,-0.999963
-0.349548,-0.111249,-0.930290
-0.076478,-0.030109,-0.996617
0.985550,-0.132599,0.105395
0.666412,-0.551180,-0.502091
0.347880,0.130156,-0.928461
0.043207,0.183566,-0.982057
0.989639,0.073381,-0.123412
0.521538,0.119563,-0.844809
-0.328569,-0.117117,-0.937190
0.535977,-0.171090,-0.826715
0.821087,0.470469,-0.323226
0.896544,0.151104,0.416385
0.801102,0.505804,-0.319998
-0.596546,0.452277,-0.663007
0.989811,-0.141866,-0.012198
0.970966,0.052359,-0.233416
-0.105415,-0.018270,-0.994260
0.094172,0.133191,-0.986606
0.925366,0.118912,-0.359943
0.261911,0.015921,-0.964961
-0.406153,-0.018654,-0.913615
-0.398650,-0.039212,-0.916265
-0.062212,-0.008149,-0.998030
0.919321,0.369726,-0.134726
0.644284,0.283017,-0.710493
0.252882,0.063966,-0.965380
0.915569,0.390423,-0.096451
0.215140,0.063131,-0.974541
-0.051291,0.046388,-0.997606
-0.224905,-0.444697,-0.866985
-0.360500,0.493530,-0.791497
0.979735,-0.056581,-0.192143
0.144581,0.099314,-0.984496
-0.725572,0.570889,-0.384229
0.972073,0.034166,-0.232177
-0.490953,0.488810,-0.721131
0.717246,0.668509,0.196608
0.577023,0.318787,-0.751944
-0.069370,-0.105401,-0.992007
-0.151162,0.075732,-0.985604
0.951120,0.167523,0.259437
-0.353530,-0.282596,-0.891715
0.525017,0.662912,-0.533765
-0.507597,0.304844,-0.805863
0.492323,0.253435,-0.832700
-0.635660,-0.134073,-0.760237
-0.308927,-0.236745,-0.921149
0.004597,0.882200,-0.470852
0.933156,0.221735,0.282937
-0.660912,0.100823,-0.743660
0.874032,0.386740,-0.294108
0.278413,0.229342,-0.932678
0.878882,0.461409,-0.121112
-0.530032,0.754571,-0.386896
0.584302,0.343486,-0.735261
0.343778,0.274525,-0.898027
0.386390,0.170890,-0.906366
0.849048,0.516923,-0.109121
0.461526,0.339635,-0.819537
-0.417864,0.818117,-0.395063
0.792635,0.423385,-0.438719
0.785909,0.615825,0.055738
-0.199472,0.199575,-0.959365
0.374902,0.202778,-0.904616
-0.347913,0.719613,-0.600927
0.949028,0.285805,-0.132894
-0.004061,0.238889,-0.971038
0.370897,0.220530,-0.902110
0.920537,0.378680,-0.095986
0.921779,0.383087,-0.059737
0.245119,0.178781,-0.952866
0.621049,0.691511,-0.368930
0.354637,0.349228,-0.867336
0.478578,0.152761,-0.864654
0.825151,0.558009,-0.088044
0.954215,-0.130918,0.268950
0.820969,0.564790,-0.083792
0.306099,0.390129,-0.868391
0.466155,-0.884641,-0.010491
0.106957,-0.140873,-0.984233
0.247832,0.205705,-0.946712
0.339877,-0.611569,-0.714470
0.647550,0.706814,-0.284768
0.805293,0.550408,-0.220351
0.802195,0.552682,-0.225887
-0.193217,0.707461,-0.679828
0.616554,0.700833,-0.358740
0.279181,0.014607,-0.960127
0.753697,0.628455,-0.192312
0.764310,0.613481,-0.198674
-0.013115,0.666418,-0.745463
0.164534,-0.274454,-0.947420
0.666078,0.652781,-0.360857
0.219504,0.055311,-0.974042
0.133920,0.241137,-0.961207
0.774100,0.592521,-0.222906
0.069397,-0.596151,-0.799867
-0.599009,0.335795,-0.726932
0.225883,0.236854,-0.944922
0.841828,0.478052,-0.250583
0.049434,-0.887146,-0.458834
0.279197,-0.948062,-0.152408
-0.297497,0.507741,-0.808514
0.923054,0.366137,-0.117965
-0.137693,-0.979560,-0.146641
0.925360,0.356439,-0.129074
0.208668,0.148321,-0.966674
0.406556,-0.170194,-0.897634
0.318023,-0.617004,-0.719838
-0.358966,0.238720,-0.902306
0.646390,0.636712,-0.420449
0.957111,-0.254667,-0.138143
0.183319,0.163886,-0.969296
0.168223,0.130809,-0.977031
0.915101,0.381618,-0.130223
0.119123,0.214450,-0.969444
0.046472,-0.620631,-0.782725
0.850289,0.526005,-0.018094
0.072414,-0.931810,-0.355650
0.215863,0.421792,-0.880622
0.879723,0.475107,0.019000
0.484100,0.315431,-0.816180
0.690214,-0.718330,-0.087221
0.827138,0.539313,-0.158060
0.855169,0.516564,-0.042982
-0.543296,0.310039,-0.780196
-0.147705,0.975418,-0.163531
0.216936,-0.077046,-0.973141
-0.044005,0.034228,-0.998445
0.445267,-0.364999,-0.817627
0.876654,-0.413919,-0.245252
-0.209856,0.142306,-0.967321
-0.152059,0.136417,-0.978912
-0.115953,0.072048,-0.990638
0.785645,-0.518356,-0.337740
-0.001847,-0.999975,-0.006758
-0.026460,0.027987,-0.999258
-0.213622,0.126590,-0.968680
0.585273,-0.244551,-0.773078
0.030884,-0.424959,-0.904686
0.844439,-0.401875,-0.354145
-0.177508,0.432950,-0.883768
0.220732,-0.075551,-0.972404
0.928760,-0.321440,-0.184609
0.927990,-0.324677,-0.182811
0.799075,0.086982,-0.594906
0.171638,-0.084585,-0.981522
0.408956,-0.432111,-0.803764
0.894857,-0.399559,-0.198955
